product_id,product_name,skin_category,review_count,avg_rating
3883040,오어스 트리플 레이어 히알루론시카 7초 앰플 105ml,지성,14,4.714285714285714
3884317,선데이 보라 톤업 선 세럼 55ml [SPF50+/PA++++],건성,49,4.755102040816326
3884317,선데이 보라 톤업 선 세럼 55ml [SPF50+/PA++++],민감성,12,4.666666666666667
3884317,선데이 보라 톤업 선 세럼 55ml [SPF50+/PA++++],복합성,104,4.663461538461538
3884317,선데이 보라 톤업 선 세럼 55ml [SPF50+/PA++++],지성,16,4.875
3901580,어니언 프레쉬 라이트 선 스틱 22g,건성,11,4.909090909090909
3901580,어니언 프레쉬 라이트 선 스틱 22g,복합성,24,4.625
3901580,어니언 프레쉬 라이트 선 스틱 22g,지성,33,4.606060606060606
3912658,아토베리어365 크림미스트 120ML,건성,223,4.856502242152466
3912658,아토베리어365 크림미스트 120ML,민감성,85,4.788235294117647
3912658,아토베리어365 크림미스트 120ML,복합성,289,4.85121107266436
3912658,아토베리어365 크림미스트 120ML,지성,82,4.7926829268292686
3951459,더마UV365 장벽수분 무기자차 선크림 40ml *2,건성,21,5.0
3951459,더마UV365 장벽수분 무기자차 선크림 40ml *2,민감성,21,4.857142857142857
3951459,더마UV365 장벽수분 무기자차 선크림 40ml *2,복합성,69,4.913043478260869
3951459,더마UV365 장벽수분 무기자차 선크림 40ml *2,지성,24,4.958333333333333
3956566,[코튼 비누향]클린노트 파우더리 코튼 바디로션 500ml + 바디워시 180ml 증정,복합성,20,4.75
3975534,톤업 워터링 선스크린 SPF50+ PA4+ 60mL 2개,복합성,13,4.923076923076923
4002714,베드타임 로션 500ml x2,건성,101,4.861386138613861
4002714,베드타임 로션 500ml x2,민감성,40,4.775
4002714,베드타임 로션 500ml x2,복합성,175,4.851428571428571
4002714,베드타임 로션 500ml x2,지성,62,4.887096774193548
4004114,베드타임 오일500ml x2,복합성,22,4.7272727272727275
4004947,스트레스 릴리프 로션 354ml x2,건성,20,4.95
4004947,스트레스 릴리프 로션 354ml x2,복합성,32,4.71875
4004947,스트레스 릴리프 로션 354ml x2,지성,11,4.545454545454546
4057131,노스카나인 트러블 바디 미스트 35ml  x 2ea,복합성,21,4.714285714285714
4061945,(진정젤) 수딩 알로에 베라 젤 180ML,건성,84,4.845238095238095
4061945,(진정젤) 수딩 알로에 베라 젤 180ML,민감성,26,4.923076923076923
4061945,(진정젤) 수딩 알로에 베라 젤 180ML,복합성,178,4.825842696629214
4061945,(진정젤) 수딩 알로에 베라 젤 180ML,지성,111,4.783783783783784
4068658,밀착 커버 톤업 선 쿠션 클리어 베이지 12g,복합성,12,4.583333333333333
4068966,1번 판토텐산 액티브업 수딩세럼 50ml,건성,58,4.862068965517241
4068966,1번 판토텐산 액티브업 수딩세럼 50ml,민감성,45,4.7555555555555555
4068966,1번 판토텐산 액티브업 수딩세럼 50ml,복합성,161,4.925465838509317
4068966,1번 판토텐산 액티브업 수딩세럼 50ml,지성,87,4.942528735632184
4069040,1번 청초 진정맑은 물막선크림 50ml SPF50+ PA++++,건성,29,4.9655172413793105
4069040,1번 청초 진정맑은 물막선크림 50ml SPF50+ PA++++,민감성,17,4.764705882352941
4069040,1번 청초 진정맑은 물막선크림 50ml SPF50+ PA++++,복합성,94,4.946808510638298
4069040,1번 청초 진정맑은 물막선크림 50ml SPF50+ PA++++,지성,35,4.914285714285715
4069583,1번 진정 맑게담은 청초토너 300ml,건성,48,4.833333333333333
4069583,1번 진정 맑게담은 청초토너 300ml,민감성,33,4.818181818181818
4069583,1번 진정 맑게담은 청초토너 300ml,복합성,156,4.910256410256411
4069583,1번 진정 맑게담은 청초토너 300ml,지성,121,4.859504132231405
4082260,[2pack] 청귤 비타C 세럼 미스트 100ml,건성,13,5.0
4082260,[2pack] 청귤 비타C 세럼 미스트 100ml,복합성,11,4.818181818181818
4101773,시카 카밍 아쿠아 패드 60매  (+시카선세럼10ml증정),복합성,14,4.428571428571429
4108584,마데카소사이드 수분 흔적 리페어 세럼 40ml,건성,124,4.741935483870968
4108584,마데카소사이드 수분 흔적 리페어 세럼 40ml,민감성,111,4.684684684684685
4108584,마데카소사이드 수분 흔적 리페어 세럼 40ml,복합성,379,4.649076517150395
4108584,마데카소사이드 수분 흔적 리페어 세럼 40ml,지성,284,4.725352112676056
4114590,비건ㅊㅋㅊㅋ바  (올인원 바 + 양초 선물 패키지),복합성,10,4.9
4136438,알로에 리바이탈라이징 수딩젤 300mL,복합성,22,4.7727272727272725
4136438,알로에 리바이탈라이징 수딩젤 300mL,지성,14,4.785714285714286
4137230,시카 아크네 클리어 바디워시 400ml 2pack,건성,22,4.863636363636363
4137230,시카 아크네 클리어 바디워시 400ml 2pack,복합성,52,4.826923076923077
4137230,시카 아크네 클리어 바디워시 400ml 2pack,지성,33,4.848484848484849
4144561,맨즈 톤 컨트롤 커버로션 65ml (+아쿠아 올인원 로션 30ml 증정),건성,34,4.735294117647059
4144561,맨즈 톤 컨트롤 커버로션 65ml (+아쿠아 올인원 로션 30ml 증정),민감성,17,4.764705882352941
4144561,맨즈 톤 컨트롤 커버로션 65ml (+아쿠아 올인원 로션 30ml 증정),복합성,100,4.87
4144561,맨즈 톤 컨트롤 커버로션 65ml (+아쿠아 올인원 로션 30ml 증정),지성,91,4.846153846153846
4145748,티트리 90 클리어 바디 미스트 200ml * 2EA,복합성,11,5.0
4161811,수퍼 판테놀 리페어 크림 70ml,건성,17,4.882352941176471
4161811,수퍼 판테놀 리페어 크림 70ml,복합성,29,4.862068965517241
4161811,수퍼 판테놀 리페어 크림 70ml,지성,10,5.0
4174765,[2개] 퓨어 블록 아쿠아 선 젤 이엑스(EX) 50ml*2,복합성,20,4.8
4174765,[2개] 퓨어 블록 아쿠아 선 젤 이엑스(EX) 50ml*2,지성,13,4.384615384615385
4192169,[화잘먹 촉촉DUO] 스킨 베리어 카밍 로션 EX 220ml + 스킨 베리어 카밍 소프너 250ml,건성,35,4.857142857142857
4192169,[화잘먹 촉촉DUO] 스킨 베리어 카밍 로션 EX 220ml + 스킨 베리어 카밍 소프너 250ml,민감성,14,5.0
4192169,[화잘먹 촉촉DUO] 스킨 베리어 카밍 로션 EX 220ml + 스킨 베리어 카밍 소프너 250ml,복합성,72,4.875
4192169,[화잘먹 촉촉DUO] 스킨 베리어 카밍 로션 EX 220ml + 스킨 베리어 카밍 소프너 250ml,지성,10,4.7
4197237,[2개] 민트 스칼프 헤어 식초 200ml*2,건성,30,4.9
4197237,[2개] 민트 스칼프 헤어 식초 200ml*2,민감성,15,4.933333333333334
4197237,[2개] 민트 스칼프 헤어 식초 200ml*2,복합성,85,4.8
4197237,[2개] 민트 스칼프 헤어 식초 200ml*2,지성,94,4.851063829787234
4200146,미남크림 화이트닝 남자 톤업크림 50ml 2개입,복합성,10,4.9
4229925,호텔테라피 퍼퓸 대용량 바디워시 1013ml,건성,211,4.786729857819905
4229925,호텔테라피 퍼퓸 대용량 바디워시 1013ml,민감성,63,4.761904761904762
4229925,호텔테라피 퍼퓸 대용량 바디워시 1013ml,복합성,408,4.83578431372549
4229925,호텔테라피 퍼퓸 대용량 바디워시 1013ml,지성,195,4.897435897435898
4234036,호텔 테라피 퍼퓸 대용량  바디로션 1013ml,건성,277,4.76173285198556
4234036,호텔 테라피 퍼퓸 대용량  바디로션 1013ml,민감성,94,4.861702127659575
4234036,호텔 테라피 퍼퓸 대용량  바디로션 1013ml,복합성,492,4.780487804878049
4234036,호텔 테라피 퍼퓸 대용량  바디로션 1013ml,지성,205,4.804878048780488
4238369,마스크 핏 쿨 선 쿠션 (+ 퍼프2P/샤쉐 증정),건성,27,4.518518518518518
4238369,마스크 핏 쿨 선 쿠션 (+ 퍼프2P/샤쉐 증정),민감성,11,4.7272727272727275
4238369,마스크 핏 쿨 선 쿠션 (+ 퍼프2P/샤쉐 증정),복합성,30,4.466666666666667
4238369,마스크 핏 쿨 선 쿠션 (+ 퍼프2P/샤쉐 증정),지성,13,4.769230769230769
4240698,퍼퓸 버블 대용량 핸드워시 515ml 5종 선물세트,건성,46,4.8478260869565215
4240698,퍼퓸 버블 대용량 핸드워시 515ml 5종 선물세트,민감성,11,4.454545454545454
4240698,퍼퓸 버블 대용량 핸드워시 515ml 5종 선물세트,복합성,107,4.850467289719626
4240698,퍼퓸 버블 대용량 핸드워시 515ml 5종 선물세트,지성,26,4.923076923076923
4243146,울트라 라이트 인비저블 선세럼 50ml  SPF50+ PA++++,건성,39,4.846153846153846
4243146,울트라 라이트 인비저블 선세럼 50ml  SPF50+ PA++++,민감성,33,4.909090909090909
4243146,울트라 라이트 인비저블 선세럼 50ml  SPF50+ PA++++,복합성,89,4.764044943820225
4243146,울트라 라이트 인비저블 선세럼 50ml  SPF50+ PA++++,지성,49,4.73469387755102
4243218,울트라 라이트 인비저블 선세럼 50ml x 2개,건성,33,4.909090909090909
4243218,울트라 라이트 인비저블 선세럼 50ml x 2개,민감성,16,4.875
4243218,울트라 라이트 인비저블 선세럼 50ml x 2개,복합성,83,4.843373493975903
4243218,울트라 라이트 인비저블 선세럼 50ml x 2개,지성,41,4.926829268292683
4258330,바디 에멀전 타입 R 프라그란트 보틀 300ml,건성,16,4.9375
4258330,바디 에멀전 타입 R 프라그란트 보틀 300ml,복합성,22,4.954545454545454
4258330,바디 에멀전 타입 R 프라그란트 보틀 300ml,지성,11,4.909090909090909
4268782,진저 아쿠아 릴리프 선크림 40ml,복합성,12,4.916666666666667
4269127,멀티 유즈 바디 퍼퓸 스프레이 200ml 2종(내추럴/프레쉬),민감성,11,4.2727272727272725
4269127,멀티 유즈 바디 퍼퓸 스프레이 200ml 2종(내추럴/프레쉬),복합성,65,4.676923076923077
4269127,멀티 유즈 바디 퍼퓸 스프레이 200ml 2종(내추럴/프레쉬),지성,42,4.904761904761905
4269189,[2pack] 비건라이스 밀크 수분 선크림 50ml,복합성,10,4.5
4281794,율무 선크림 SPF 50+ PA++++,복합성,11,4.7272727272727275
4307508,[10ml 추가 증정] 레이저 UV 썬스크린 50ml+50ml,건성,146,4.821917808219178
4307508,[10ml 추가 증정] 레이저 UV 썬스크린 50ml+50ml,민감성,55,4.945454545454545
4307508,[10ml 추가 증정] 레이저 UV 썬스크린 50ml+50ml,복합성,317,4.924290220820189
4307508,[10ml 추가 증정] 레이저 UV 썬스크린 50ml+50ml,지성,135,4.9185185185185185
4362324,비건 팩스크럽 210g 3종택1,건성,38,4.894736842105263
4362324,비건 팩스크럽 210g 3종택1,민감성,12,4.833333333333333
4362324,비건 팩스크럽 210g 3종택1,복합성,94,4.914893617021277
4362324,비건 팩스크럽 210g 3종택1,지성,23,4.869565217391305
4362460,비건 토핑 바디버터 190g (3종 택1),건성,79,4.6835443037974684
4362460,비건 토핑 바디버터 190g (3종 택1),민감성,21,4.428571428571429
4362460,비건 토핑 바디버터 190g (3종 택1),복합성,103,4.805825242718447
4362460,비건 토핑 바디버터 190g (3종 택1),지성,37,4.837837837837838
4385080,비터버터 바디워시 500ml & 바디로션 400ml 세트,건성,48,4.729166666666667
4385080,비터버터 바디워시 500ml & 바디로션 400ml 세트,민감성,17,5.0
4385080,비터버터 바디워시 500ml & 바디로션 400ml 세트,복합성,94,4.9361702127659575
4385080,비터버터 바디워시 500ml & 바디로션 400ml 세트,지성,39,4.82051282051282
4426280,히알루론 하이드레이팅 선크림 50ml,건성,11,4.909090909090909
4426280,히알루론 하이드레이팅 선크림 50ml,복합성,14,5.0
4427853,[유통기한임박:26년8월] 프리미엄 비타 듀얼 앰플 3.7 (2ml x 10ea),건성,16,4.5625
4427853,[유통기한임박:26년8월] 프리미엄 비타 듀얼 앰플 3.7 (2ml x 10ea),복합성,36,4.694444444444445
4428169,보로탈코 벨벳팅 바디크림 150ml (2 pack),건성,210,4.928571428571429
4428169,보로탈코 벨벳팅 바디크림 150ml (2 pack),민감성,67,4.6716417910447765
4428169,보로탈코 벨벳팅 바디크림 150ml (2 pack),복합성,317,4.9116719242902205
4428169,보로탈코 벨벳팅 바디크림 150ml (2 pack),지성,112,4.919642857142857
4431245,[보이넥스트도어 PICK] 헤어 바디 퍼퓸 미스트 100ml 월넛크릭그린,건성,188,4.808510638297872
4431245,[보이넥스트도어 PICK] 헤어 바디 퍼퓸 미스트 100ml 월넛크릭그린,민감성,81,4.6419753086419755
4431245,[보이넥스트도어 PICK] 헤어 바디 퍼퓸 미스트 100ml 월넛크릭그린,복합성,358,4.798882681564246
4431245,[보이넥스트도어 PICK] 헤어 바디 퍼퓸 미스트 100ml 월넛크릭그린,지성,170,4.788235294117647
4456293,화이트 홀릭 퀵 화이트닝 톤업크림 50ml,복합성,16,4.5625
4461242,하이퍼 핏 컬러 밤 10g,건성,24,4.833333333333333
4461242,하이퍼 핏 컬러 밤 10g,복합성,52,4.480769230769231
4461242,하이퍼 핏 컬러 밤 10g,지성,23,4.782608695652174
4464480,[2개] 녹두 모공 타이트업 수딩크림 60ml (증정: 녹두 세럼 15ml),건성,29,4.689655172413793
4464480,[2개] 녹두 모공 타이트업 수딩크림 60ml (증정: 녹두 세럼 15ml),민감성,29,4.655172413793103
4464480,[2개] 녹두 모공 타이트업 수딩크림 60ml (증정: 녹두 세럼 15ml),복합성,88,4.920454545454546
4464480,[2개] 녹두 모공 타이트업 수딩크림 60ml (증정: 녹두 세럼 15ml),지성,41,4.878048780487805
4469656,퓨어 블록 톤업 선 쿠션 11g (SPF50+),건성,11,4.818181818181818
4469656,퓨어 블록 톤업 선 쿠션 11g (SPF50+),복합성,25,4.6
4485242,[보이넥스트도어 PICK] 니치퍼퓸 핸드크림 월넛크릭그린,건성,127,4.905511811023622
4485242,[보이넥스트도어 PICK] 니치퍼퓸 핸드크림 월넛크릭그린,민감성,42,4.761904761904762
4485242,[보이넥스트도어 PICK] 니치퍼퓸 핸드크림 월넛크릭그린,복합성,252,4.861111111111111
4485242,[보이넥스트도어 PICK] 니치퍼퓸 핸드크림 월넛크릭그린,지성,97,4.907216494845361
4502057,[콜라보] 블랙헤드 세라마이드 유자 힐링 클렌징 밤 135ml+여행용 10g+헤어핀 굿즈,건성,31,5.0
4502057,[콜라보] 블랙헤드 세라마이드 유자 힐링 클렌징 밤 135ml+여행용 10g+헤어핀 굿즈,민감성,10,5.0
4502057,[콜라보] 블랙헤드 세라마이드 유자 힐링 클렌징 밤 135ml+여행용 10g+헤어핀 굿즈,복합성,60,4.95
4502057,[콜라보] 블랙헤드 세라마이드 유자 힐링 클렌징 밤 135ml+여행용 10g+헤어핀 굿즈,지성,15,5.0
4504075,퍼퓸 바디 스프레이 200ml 4종 중 택1 (로즈/오션/레더/우디 향),건성,11,5.0
4504075,퍼퓸 바디 스프레이 200ml 4종 중 택1 (로즈/오션/레더/우디 향),민감성,13,5.0
4504075,퍼퓸 바디 스프레이 200ml 4종 중 택1 (로즈/오션/레더/우디 향),복합성,41,4.7560975609756095
4504075,퍼퓸 바디 스프레이 200ml 4종 중 택1 (로즈/오션/레더/우디 향),지성,24,4.75
4520321,페이스 앤 바디바 (온 더 브리즈) 100g,복합성,11,5.0
4542162,수딩 알로에 베라 젤 300ML,건성,12,4.916666666666667
4542162,수딩 알로에 베라 젤 300ML,민감성,16,4.8125
4542162,수딩 알로에 베라 젤 300ML,복합성,51,4.921568627450981
4542162,수딩 알로에 베라 젤 300ML,지성,22,4.909090909090909
4546851,선글로스 글로우업 무기자차 선크림 오리지널 50ml,건성,29,4.655172413793103
4546851,선글로스 글로우업 무기자차 선크림 오리지널 50ml,민감성,14,4.857142857142857
4546851,선글로스 글로우업 무기자차 선크림 오리지널 50ml,복합성,74,4.824324324324325
4546851,선글로스 글로우업 무기자차 선크림 오리지널 50ml,지성,21,4.904761904761905
4582664,풋 케어 스틱 20g /발각질관리/풋크림/바디케어,복합성,24,4.75
4613818,스노우화이트 인그로운헤어 에프터 왁싱 스크럽 500g,민감성,11,4.909090909090909
4613818,스노우화이트 인그로운헤어 에프터 왁싱 스크럽 500g,복합성,19,5.0
4630506,[플로우윤 pick] [아떼X세터] 립 글로이 밤 (세터 콜라보 거울 키링 & 포장 박스 증정),건성,161,4.720496894409938
4630506,[플로우윤 pick] [아떼X세터] 립 글로이 밤 (세터 콜라보 거울 키링 & 포장 박스 증정),민감성,65,4.8
4630506,[플로우윤 pick] [아떼X세터] 립 글로이 밤 (세터 콜라보 거울 키링 & 포장 박스 증정),복합성,282,4.75531914893617
4630506,[플로우윤 pick] [아떼X세터] 립 글로이 밤 (세터 콜라보 거울 키링 & 포장 박스 증정),지성,108,4.796296296296297
4637456,HDEX 바디스프레이 3종,복합성,17,4.764705882352941
4638313,퍼퓸 파우더 선팩트 12.5 (2color) + [증정] 미니 팩트,복합성,19,4.842105263157895
4641332,[콜라보] 세라마이드 유자 바이오 클렌징 오일 200ml+20ml+헤어핀 굿즈,건성,38,4.815789473684211
4641332,[콜라보] 세라마이드 유자 바이오 클렌징 오일 200ml+20ml+헤어핀 굿즈,민감성,15,4.733333333333333
4641332,[콜라보] 세라마이드 유자 바이오 클렌징 오일 200ml+20ml+헤어핀 굿즈,복합성,69,4.956521739130435
4641332,[콜라보] 세라마이드 유자 바이오 클렌징 오일 200ml+20ml+헤어핀 굿즈,지성,19,5.0
4650498,[어성초 세럼 5ml 증정] 어성초 카밍 토너 스킨 부스터 200ml,건성,137,4.795620437956204
4650498,[어성초 세럼 5ml 증정] 어성초 카밍 토너 스킨 부스터 200ml,민감성,83,4.867469879518072
4650498,[어성초 세럼 5ml 증정] 어성초 카밍 토너 스킨 부스터 200ml,복합성,332,4.867469879518072
4650498,[어성초 세럼 5ml 증정] 어성초 카밍 토너 스킨 부스터 200ml,지성,172,4.767441860465116
4667517,아토베리어365 세라-히알 속수분 앰플 30ml,건성,70,4.871428571428571
4667517,아토베리어365 세라-히알 속수분 앰플 30ml,민감성,26,4.769230769230769
4667517,아토베리어365 세라-히알 속수분 앰플 30ml,복합성,102,4.862745098039215
4667517,아토베리어365 세라-히알 속수분 앰플 30ml,지성,54,4.981481481481482
4673454,아쿠아티카 썬스크린 35ml 2pack,건성,78,4.782051282051282
4673454,아쿠아티카 썬스크린 35ml 2pack,민감성,37,4.972972972972973
4673454,아쿠아티카 썬스크린 35ml 2pack,복합성,140,4.921428571428572
4673454,아쿠아티카 썬스크린 35ml 2pack,지성,71,4.845070422535211
4675319,딥 모이스처 퍼퓸드 핸드워시,건성,11,5.0
4675319,딥 모이스처 퍼퓸드 핸드워시,복합성,11,4.909090909090909
4676940,그린 토마토 토너 250ml,복합성,12,4.916666666666667
4686210,볼류마이징 PE 립밤 4g,복합성,14,4.928571428571429
4696710,핸드워시 300mL (4종 중 택1/+키링 핸드워시 30mL 증정),건성,28,4.964285714285714
4696710,핸드워시 300mL (4종 중 택1/+키링 핸드워시 30mL 증정),복합성,30,4.833333333333333
4699473,때밀이 바디필링 살국수 때필링 300ml (택1),복합성,17,4.647058823529412
4701719,레이저 UV 썬스크린 50ml,건성,190,4.889473684210526
4701719,레이저 UV 썬스크린 50ml,민감성,75,4.906666666666666
4701719,레이저 UV 썬스크린 50ml,복합성,384,4.856770833333333
4701719,레이저 UV 썬스크린 50ml,지성,176,4.863636363636363
4709019,산양유 바디로션 350ml 2개+바디로션 7ml 5개,건성,56,4.857142857142857
4709019,산양유 바디로션 350ml 2개+바디로션 7ml 5개,민감성,27,4.925925925925926
4709019,산양유 바디로션 350ml 2개+바디로션 7ml 5개,복합성,130,4.869230769230769
4709019,산양유 바디로션 350ml 2개+바디로션 7ml 5개,지성,55,4.927272727272728
4718316,[2PACK] 클리어 바디 미스트 200ml,건성,47,4.872340425531915
4718316,[2PACK] 클리어 바디 미스트 200ml,민감성,47,4.829787234042553
4718316,[2PACK] 클리어 바디 미스트 200ml,복합성,208,4.8798076923076925
4718316,[2PACK] 클리어 바디 미스트 200ml,지성,137,4.9416058394160585
4718354,[2PACK] 비건 선 바디 미스트 85ml,복합성,16,4.6875
4741246,로우바이브 핸드워시 300ml,복합성,10,5.0
4769036,마다가스카르 센텔라 히알루-시카 워터핏 선 세럼 (대용량) 100ml,건성,31,4.903225806451613
4769036,마다가스카르 센텔라 히알루-시카 워터핏 선 세럼 (대용량) 100ml,민감성,19,4.947368421052632
4769036,마다가스카르 센텔라 히알루-시카 워터핏 선 세럼 (대용량) 100ml,복합성,49,4.918367346938775
4769036,마다가스카르 센텔라 히알루-시카 워터핏 선 세럼 (대용량) 100ml,지성,23,4.913043478260869
4787649,노스카나인 유브이 에이징 베리어 선세럼 40ml [SPF50+/PA++++],복합성,13,4.846153846153846
4791073,[사은품 증정] (대용량) 그린티 씨드 히알루론산 크림 80mL + 15mL 2개 + 화산송이 폼 30g 1개,건성,16,4.875
4791073,[사은품 증정] (대용량) 그린티 씨드 히알루론산 크림 80mL + 15mL 2개 + 화산송이 폼 30g 1개,복합성,38,4.921052631578948
4795889,레플리카 레이지 선데이 모닝 핸드크림 50ML,건성,15,5.0
4795889,레플리카 레이지 선데이 모닝 핸드크림 50ML,복합성,66,4.878787878787879
4795889,레플리카 레이지 선데이 모닝 핸드크림 50ML,지성,40,4.95
4796530,워터 스플래쉬 선크림 세라마이드 30ml,복합성,14,4.928571428571429
4798093,pomponne 038 hand cream,건성,16,4.5625
4798093,pomponne 038 hand cream,민감성,11,4.909090909090909
4798093,pomponne 038 hand cream,복합성,10,4.7
4823763,[2PACK] 바다포도 모공앰플 50mlX2개(+핑구에코백 증정),건성,101,4.732673267326732
4823763,[2PACK] 바다포도 모공앰플 50mlX2개(+핑구에코백 증정),민감성,40,4.5
4823763,[2PACK] 바다포도 모공앰플 50mlX2개(+핑구에코백 증정),복합성,326,4.782208588957055
4823763,[2PACK] 바다포도 모공앰플 50mlX2개(+핑구에코백 증정),지성,193,4.7357512953367875
4831280,어린쑥 트러블 미스트 120ml,건성,12,4.916666666666667
4831280,어린쑥 트러블 미스트 120ml,복합성,31,4.935483870967742
4833361,비타 워터프루프 선스틱 18g SPF50+ PA++++,건성,12,5.0
4833361,비타 워터프루프 선스틱 18g SPF50+ PA++++,복합성,12,4.833333333333333
4836510,오스몰250 수용성 마사지젤,건성,29,4.827586206896552
4836510,오스몰250 수용성 마사지젤,복합성,40,4.775
4836510,오스몰250 수용성 마사지젤,지성,35,4.885714285714286
4845118,플로라글로우 로즈 워터 토너 500ml,건성,41,4.804878048780488
4845118,플로라글로우 로즈 워터 토너 500ml,복합성,69,4.869565217391305
4845118,플로라글로우 로즈 워터 토너 500ml,지성,19,4.947368421052632
4846606,리바이탈라이징 CE 선스크린 50ml SPF50+ PA++++,복합성,11,4.636363636363637
4855113,더 화이트 컬렉션 핸드크림 30mL (3종 중 택1),복합성,17,4.9411764705882355
4855172,더 화이트 컬렉션 바디로션 250mL (3종 중 택1/+손소독제 증정),복합성,11,5.0
4855219,히알루론산 프레쉬 선 세럼 50ml (증정: 어니언 톤업 선 10ml),건성,53,4.811320754716981
4855219,히알루론산 프레쉬 선 세럼 50ml (증정: 어니언 톤업 선 10ml),민감성,15,4.6
4855219,히알루론산 프레쉬 선 세럼 50ml (증정: 어니언 톤업 선 10ml),복합성,96,4.822916666666667
4855219,히알루론산 프레쉬 선 세럼 50ml (증정: 어니언 톤업 선 10ml),지성,35,4.828571428571428
4858297,[수분광/파데프리] 비건 화이트 톤업 크림 50ml,복합성,15,4.733333333333333
4862519,[2개] 녹두 쿨링 수분 선크림 50ml (+10ml 추가 증정),건성,62,4.82258064516129
4862519,[2개] 녹두 쿨링 수분 선크림 50ml (+10ml 추가 증정),민감성,58,4.775862068965517
4862519,[2개] 녹두 쿨링 수분 선크림 50ml (+10ml 추가 증정),복합성,311,4.855305466237942
4862519,[2개] 녹두 쿨링 수분 선크림 50ml (+10ml 추가 증정),지성,211,4.7725118483412325
4864433,어웨이크닝 바디오일 페퍼민트 & 유칼립투스 100ML * 2개,건성,10,5.0
4864433,어웨이크닝 바디오일 페퍼민트 & 유칼립투스 100ML * 2개,복합성,18,5.0
4875035,더마UV365 비타C 광채수분 선크림 40ml,건성,11,4.7272727272727275
4875035,더마UV365 비타C 광채수분 선크림 40ml,복합성,12,4.5
4911655,레드이치 가려움 케어 오일 200ml,건성,22,4.954545454545454
4911655,레드이치 가려움 케어 오일 200ml,복합성,39,4.743589743589744
4911669,레드이치 고보습 큐어밤 60ml,건성,13,4.923076923076923
4911669,레드이치 고보습 큐어밤 60ml,복합성,28,4.857142857142857
4931684,크림 스킨 미스트 30ml,건성,24,4.458333333333333
4931684,크림 스킨 미스트 30ml,복합성,29,4.620689655172414
4942279,수분초 히알루론 선세럼 워터리 튜브 SPF50+ PA++++ 50ml(+선크림 3EA 랜덤 증정),건성,28,4.928571428571429
4942279,수분초 히알루론 선세럼 워터리 튜브 SPF50+ PA++++ 50ml(+선크림 3EA 랜덤 증정),복합성,65,4.923076923076923
4942279,수분초 히알루론 선세럼 워터리 튜브 SPF50+ PA++++ 50ml(+선크림 3EA 랜덤 증정),지성,27,4.925925925925926
4942385,글루타치온좀 CC 선크림 토닝 튜브 SPF50+ PA++++ 50ml(+선크림 샘플 키트 증정),건성,69,4.826086956521739
4942385,글루타치온좀 CC 선크림 토닝 튜브 SPF50+ PA++++ 50ml(+선크림 샘플 키트 증정),민감성,25,4.76
4942385,글루타치온좀 CC 선크림 토닝 튜브 SPF50+ PA++++ 50ml(+선크림 샘플 키트 증정),복합성,147,4.707482993197279
4942385,글루타치온좀 CC 선크림 토닝 튜브 SPF50+ PA++++ 50ml(+선크림 샘플 키트 증정),지성,46,4.6521739130434785
4972381,[2pack] 캘리포니아 알로에 쿨링 수분 선스틱 SPF50+ PA++++,복합성,20,4.7
4976302,다이브인 워터리 핏 선세럼 50ml,복합성,12,5.0
4979053,비글로우 글리밍 캘리 에디션 쿠션 단품 기획 (증정 : 꾸뛰르 미니 칠링칠링),건성,11,4.636363636363637
4979053,비글로우 글리밍 캘리 에디션 쿠션 단품 기획 (증정 : 꾸뛰르 미니 칠링칠링),복합성,10,4.6
4981848,레드수딩 시카밸런스 크림 80ml,건성,32,4.78125
4981848,레드수딩 시카밸런스 크림 80ml,민감성,27,4.962962962962963
4981848,레드수딩 시카밸런스 크림 80ml,복합성,180,4.905555555555556
4981848,레드수딩 시카밸런스 크림 80ml,지성,193,4.896373056994818
4983383,브리즈핏 톤업 선베이스,건성,39,4.897435897435898
4983383,브리즈핏 톤업 선베이스,복합성,80,4.925
4983383,브리즈핏 톤업 선베이스,지성,13,4.538461538461538
4983539,스킨 인핸서 컴팩트 글로우 쿠션,건성,49,4.836734693877551
4983539,스킨 인핸서 컴팩트 글로우 쿠션,복합성,48,4.75
4989897,[조슈아 PICK/진짜장벽회복크림] 익스트림 크림 65ml 오리지널 (tube)X 2개+[증정]익스트림크림라이트10ml+익스트림로션10ml+잡티세럼10ml,건성,106,4.943396226415095
4989897,[조슈아 PICK/진짜장벽회복크림] 익스트림 크림 65ml 오리지널 (tube)X 2개+[증정]익스트림크림라이트10ml+익스트림로션10ml+잡티세럼10ml,민감성,40,4.975
4989897,[조슈아 PICK/진짜장벽회복크림] 익스트림 크림 65ml 오리지널 (tube)X 2개+[증정]익스트림크림라이트10ml+익스트림로션10ml+잡티세럼10ml,복합성,193,4.932642487046632
4989897,[조슈아 PICK/진짜장벽회복크림] 익스트림 크림 65ml 오리지널 (tube)X 2개+[증정]익스트림크림라이트10ml+익스트림로션10ml+잡티세럼10ml,지성,63,4.873015873015873
4991722,데일리 모이스처 바디워시 코튼머스크 880ML+[증정]쿨시트1매,건성,56,4.910714285714286
4991722,데일리 모이스처 바디워시 코튼머스크 880ML+[증정]쿨시트1매,민감성,32,4.90625
4991722,데일리 모이스처 바디워시 코튼머스크 880ML+[증정]쿨시트1매,복합성,141,4.914893617021277
